,"74896.94496097312","2","2","0","3.5","0","0.7241219309319576","67","116686.79272186139","4","4","0","3.5","0","0.695355883882862","61","89819.6227117809","2","2","0","4","0","0.7181433993931586","72","100482.28285636472","2","2","0","3.5","0","0.7301039975674377","71","73758.97096777066","2","2","0","4","0","0.7963252881207725","69","84906.57786272476","2","1","0.5495","2","0","0.7447042029743045","59","75906.77554201875","2","0","1.099","0","0","0.69220100339311","66","81158.65900011861","1","1","0","4","0","0.7286503370063372","70",,,,,,,,,,,,,,,,,"69560.57692693587","1","1","0","4","0","0.7641168610517727","67",,,,,,,,,,,,,,,,,,,,,,,,,"95063.34905377952","2","2","0","4","0","0.7500889361612517","57","71659.88476295894","1","1","0","4","0","0.7631732981823912","64","88049.52939719112","3","3","0","3.6666666666666665","0","0.710269766066115","68","93209.25470177273","2","2","0","3.5","0","0.7674414971316514","60","87869.05743845593","4","4","0","2.75","0","0.7142021888535192","63","90902.36716516453","2","2","0","4","0","0.7638606822931171","63","72267.74586635242","2","2","0","4","0","0.7613831239580223","68","73219.95936241637","3","3","0","3.6666666666666665","0","0.7565781006019775","71",,,,,,,,,"89219.44858308321","2","1","0.5495","2","0","0.7111272996596986","67","69282.50613905619","3","3","0","3.6666666666666665","0","0.7385179890891306","64",,,,,,,,,,,,,,,,,"89836.87533334436","1","1","0","4","0","0.7523664293540829","66","62513.12758312387","1","1","0","4","0","0.7328857218647062","68","74479.19131874603","4","4","0","4.25","0","0.7568583666700611","70","101201.89892834287","1","1","0","4","0","0.7417962195544255","68","79471.05102352235","2","2","0","4","0","0.695631103305707","70","59583.95963919453","1","1","0","4","0","0.6882677685100246","70",,,,,,,,,"86779.10418565715","3","3","0","4","0","0.7139950665902439","68","119003.2487074459","3","2","0.36633333333333334","2.3333333333333335","0","0.7028941290506737","61","83589.40380442081","2","2","0","4","0","0.6659823776822801","72",,,,,,,,,"72726.0341950799","3","3","0","4","0","0.7499280062327205","66","74858.86022102891","1","1","0","4","0","0.7333418773097412","71"
,"75040.34496097312","2","2","0","4.5","0","0.7241219309319576","67","116973.5927218614","4","4","0","4.5","0","0.695355883882862","61","89963.0227117809","2","2","0","5","0","0.7181433993931586","72","100625.68285636471","2","2","0","4.5","0","0.7301039975674377","71","73902.37096777065","2","2","0","5","0","0.7963252881207725","69","84980.57372464112","2","1","0.5","2.5","0","0.7447042029743045","59","75911.36726585146","2","0","1","0","0","0.69220100339311","66","81230.35900011861","1","1","0","5","0","0.7286503370063372","70",,,,,,,,,,,,,,,,,"69632.27692693587","1","1","0","5","0","0.7641168610517727","67",,,,,,,,,,,,,,,,,,,,,,,,,"95206.74905377951","2","2","0","5","0","0.7500889361612517","57","71731.58476295894","1","1","0","5","0","0.7631732981823912","64","88264.62939719112","3","3","0","4.666666666666667","0","0.710269766066115","68","93352.65470177273","2","2","0","4.5","0","0.7674414971316514","60","88155.85743845593","4","4","0","3.75","0","0.7142021888535192","63","91045.76716516452","2","2","0","5","0","0.7638606822931171","63","72411.14586635241","2","2","0","5","0","0.7613831239580223","68","73435.05936241637","3","3","0","4.666666666666667","0","0.7565781006019775","71",,,,,,,,,"89293.44444499956","2","1","0.5","2.5","0","0.7111272996596986","67","69497.6061390562","3","3","0","4.666666666666667","0","0.7385179890891306","64",,,,,,,,,,,,,,,,,"89908.57533334436","1","1","0","5","0","0.7523664293540829","66","62584.827583123864","1","1","0","5","0","0.7328857218647062","68","74765.99131874603","4","4","0","5.25","0","0.7568583666700611","70","101273.59892834286","1","1","0","5","0","0.7417962195544255","68","79614.45102352234","2","2","0","5","0","0.695631103305707","70","59655.65963919453","1","1","0","5","0","0.6882677685100246","70",,,,,,,,,"86994.20418565716","3","3","0","5","0","0.7139950665902439","68","119148.94456936225","3","2","0.3333333333333333","3","0","0.7028941290506737","61","83732.80380442081","2","2","0","5","0","0.6659823776822801","72",,,,,,,,,"72941.13419507991","3","3","0","5","0","0.7499280062327205","66","74930.5602210289","1","1","0","5","0","0.7333418773097412","71"
,"75183.74496097311","2","2","0","5.5","0","0.7241219309319576","67","117260.3927218614","4","4","0","5.5","0","0.695355883882862","61","90106.42271178089","2","2","0","6","0","0.7181433993931586","72","100769.08285636471","2","2","0","5.5","0","0.7301039975674377","71","74045.77096777064","2","2","0","6","0","0.7963252881207725","69","85054.39766255795","2","1","0.5495","3","0","0.7447042029743045","59","75915.61514168514","2","0","1.099","0","0","0.69220100339311","66","81302.0590001186","1","1","0","6","0","0.7286503370063372","70",,,,,,,,,,,,,,,,,"69703.97692693587","1","1","0","6","0","0.7641168610517727","67",,,,,,,,,,,,,,,,,,,,,,,,,"95350.1490537795","2","2","0","6","0","0.7500889361612517","57","71803.28476295894","1","1","0","6","0","0.7631732981823912","64","88479.72939719113","3","3","0","5.666666666666667","0","0.710269766066115","68","93496.05470177272","2","2","0","5.5","0","0.7674414971316514","60","88442.65743845594","4","4","0","4.75","0","0.7142021888535192","63","91189.16716516452","2","2","0","6","0","0.7638606822931171","63","72554.5458663524","2","2","0","6","0","0.7613831239580223","68","73650.15936241638","3","3","0","5.666666666666667","0","0.7565781006019775","71",,,,,,,,,"89367.2683829164","2","1","0.5495","3","0","0.7111272996596986","67","69712.7061390562","3","3","0","5.666666666666667","0","0.7385179890891306","64",,,,,,,,,,,,,,,,,"89980.27533334435","1","1","0","6","0","0.7523664293540829","66","62656.52758312386","1","1","0","6","0","0.7328857218647062","68","75052.79131874604","4","4","0","6.25","0","0.7568583666700611","70","101345.29892834286","1","1","0","6","0","0.7417962195544255","68","79757.85102352234","2","2","0","6","0","0.695631103305707","70","59727.359639194525","1","1","0","6","0","0.6882677685100246","70",,,,,,,,,"87209.30418565717","3","3","0","6","0","0.7139950665902439","68","119294.46850727909","3","2","0.36633333333333334","3.6666666666666665","0","0.7028941290506737","61","83876.2038044208","2","2","0","6","0","0.6659823776822801","72",,,,,,,,,"73156.23419507992","3","3","0","6","0","0.7499280062327205","66","75002.2602210289","1","1","0","6","0","0.7333418773097412","71"
,"75327.1449609731","2","2","0","6.5","0","0.7241219309319576","67","117547.1927218614","4","4","0","6.5","0","0.695355883882862","61","90249.82271178089","2","2","0","7","0","0.7181433993931586","72","100912.4828563647","2","2","0","6.5","0","0.7301039975674377","71","74189.17096777064","2","2","0","7","0","0.7963252881207725","69","85128.3935244743","2","1","0.5","3.5","0","0.7447042029743045","59","75920.20686551784","2","0","1","0","0","0.69220100339311","66","81373.7590001186","1","1","0","7","0","0.7286503370063372","70",,,,,,,,,,,,,,,,,"69775.67692693586","1","1","0","7","0","0.7641168610517727","67",,,,,,,,,,,,,,,,,,,,,,,,,"95493.5490537795","2","2","0","7","0","0.7500889361612517","57","71874.98476295893","1","1","0","7","0","0.7631732981823912","64","88694.82939719113","3","3","0","6.666666666666667","0","0.710269766066115","68","93639.45470177272","2","2","0","6.5","0","0.7674414971316514","60","88729.45743845594","4","4","0","5.75","0","0.7142021888535192","63","91332.56716516451","2","2","0","7","0","0.7638606822931171","63","72697.9458663524","2","2","0","7","0","0.7613831239580223","68","73865.25936241639","3","3","0","6.666666666666667","0","0.7565781006019775","71",,,,,,,,,"89441.26424483275","2","1","0.5","3.5","0","0.7111272996596986","67","69927.8061390562","3","3","0","6.666666666666667","0","0.7385179890891306","64",,,,,,,,,,,,,,,,,"90051.97533334435","1","1","0","7","0","0.7523664293540829","66","62728.22758312386","1","1","0","7","0","0.7328857218647062","68","75339.59131874604","4","4","0","7.25","0","0.7568583666700611","70","101416.99892834286","1","1","0","7","0","0.7417962195544255","68","79901.25102352233","2","2","0","7","0","0.695631103305707","70","59799.05963919452","1","1","0","7","0","0.6882677685100246","70",,,,,,,,,"87424.40418565717","3","3","0","7","0","0.7139950665902439","68","119440.16436919544","3","2","0.3333333333333333","4.333333333333333","0","0.7028941290506737","61","84019.6038044208","2","2","0","7","0","0.6659823776822801","72",,,,,,,,,"73371.33419507992","3","3","0","7","0","0.7499280062327205","66","75073.9602210289","1","1","0","7","0","0.7333418773097412","71"
,"75470.5449609731","2","2","0","7.5","0","0.7241219309319576","67","117833.9927218614","4","4","0","7.5","0","0.695355883882862","61","90393.22271178088","2","2","0","8","0","0.7181433993931586","72","101055.8828563647","2","2","0","7.5","0","0.7301039975674377","71","74332.57096777063","2","2","0","8","0","0.7963252881207725","69","85200.0935244743","1","1","0","8","0","0.7447042029743045","59","76063.60686551784","2","2","0","1","0","0.69220100339311","66","81445.4590001186","1","1","0","8","0","0.7286503370063372","70",,,,,,,,,,,,,,,,,"69847.37692693586","1","1","0","8","0","0.7641168610517727","67",,,,,,,,,,,,,,,,,,,,,,,,,"95636.94905377949","2","2","0","8","0","0.7500889361612517","57","71946.68476295893","1","1","0","8","0","0.7631732981823912","64","88909.92939719114","3","3","0","7.666666666666667","0","0.710269766066115","68","93782.85470177271","2","2","0","7.5","0","0.7674414971316514","60","89016.25743845594","4","4","0","6.75","0","0.7142021888535192","63","91475.9671651645","2","2","0","8","0","0.7638606822931171","63","72841.34586635239","2","2","0","8","0","0.7613831239580223","68","74080.35936241639","3","3","0","7.666666666666667","0","0.7565781006019775","71",,,,,,,,,"89512.96424483275","1","1","0","8","0","0.7111272996596986","67","70142.90613905621","3","3","0","7.666666666666667","0","0.7385179890891306","64",,,,,,,,,,,,,,,,,"90123.67533334435","1","1","0","8","0","0.7523664293540829","66","62799.927583123856","1","1","0","8","0","0.7328857218647062","68","75626.39131874604","4","4","0","8.25","0","0.7568583666700611","70","101488.69892834286","1","1","0","8","0","0.7417962195544255","68","80044.65102352232","2","2","0","8","0","0.695631103305707","70","59870.75963919452","1","1","0","8","0","0.6882677685100246","70",,,,,,,,,"87639.50418565718","3","3","0","8","0","0.7139950665902439","68","119655.26436919544","3","3","0","5.333333333333333","0","0.7028941290506737","61","84163.00380442079","2","2","0","8","0","0.6659823776822801","72",,,,,,,,,"73586.43419507993","3","3","0","8","0","0.7499280062327205","66","75145.6602210289","1","1","0","8","0","0.7333418773097412","71"
,"75613.9449609731","2","2","0","8.5","0","0.7241219309319576","67","118120.7927218614","4","4","0","8.5","0","0.695355883882862","61","90536.62271178087","2","2","0","9","0","0.7181433993931586","72","101199.28285636469","2","2","0","8.5","0","0.7301039975674377","71","74475.97096777063","2","2","0","9","0","0.7963252881207725","69","85271.7935244743","1","1","0","9","0","0.7447042029743045","59","76207.00686551783","2","2","0","2","0","0.69220100339311","66","81517.1590001186","1","1","0","9","0","0.7286503370063372","70",,,,,,,,,,,,,,,,,"69919.07692693586","1","1","0","9","0","0.7641168610517727","67",,,,,,,,,,,,,,,,,,,,,,,,,"95780.34905377949","2","2","0","9","0","0.7500889361612517","57","72018.38476295893","1","1","0","9","0","0.7631732981823912","64","89125.02939719115","3","3","0","8.666666666666666","0","0.710269766066115","68","93926.2547017727","2","2","0","8.5","0","0.7674414971316514","60","89303.05743845594","4","4","0","7.75","0","0.7142021888535192","63","91619.3671651645","2","2","0","9","0","0.7638606822931171","63","72984.74586635239","2","2","0","9","0","0.7613831239580223","68","74295.4593624164","3","3","0","8.666666666666666","0","0.7565781006019775","71",,,,,,,,,"89584.66424483275","1","1","0","9","0","0.7111272996596986","67","70358.00613905622","3","3","0","8.666666666666666","0","0.7385179890891306","64",,,,,,,,,,,,,,,,,"90195.37533334435","1","1","0","9","0","0.7523664293540829","66","62871.62758312385","1","1","0","9","0","0.7328857218647062","68","75913.19131874604","4","4","0","9.25","0","0.7568583666700611","70","101560.39892834285","1","1","0","9","0","0.7417962195544255","68","80188.05102352232","2","2","0","9","0","0.695631103305707","70","59942.459639194516","1","1","0","9","0","0.6882677685100246","70",,,,,,,,,"87854.60418565718","3","3","0","9","0","0.7139950665902439","68","119870.36436919545","3","3","0","6.333333333333333","0","0.7028941290506737","61","84306.40380442078","2","2","0","9","0","0.6659823776822801","72",,,,,,,,,"73801.53419507993","3","3","0","9","0","0.7499280062327205","66","75217.3602210289","1","1","0","9","0","0.7333418773097412","71"
,"75757.34496097309","2","2","0","9.5","0","0.7241219309319576","67","118407.59272186141","4","4","0","9.5","0","0.695355883882862","61","90680.02271178087","2","2","0","10","0","0.7181433993931586","72","101342.68285636468","2","2","0","9.5","0","0.7301039975674377","71","74619.37096777062","2","2","0","10","0","0.7963252881207725","69","85343.4935244743","1","1","0","10","0","0.7447042029743045","59","76350.40686551783","2","2","0","3","0","0.69220100339311","66","81588.8590001186","1","1","0","10","0","0.7286503370063372","70",,,,,,,,,,,,,,,,,"69990.77692693585","1","1","0","10","0","0.7641168610517727","67",,,,,,,,,,,,,,,,,,,,,,,,,"95923.74905377948","2","2","0","10","0","0.7500889361612517","57","72090.08476295893","1","1","0","10","0","0.7631732981823912","64","89340.12939719115","3","3","0","9.666666666666666","0","0.710269766066115","68","94069.6547017727","2","2","0","9.5","0","0.7674414971316514","60","89589.85743845595","4","4","0","8.75","0","0.7142021888535192","63","91762.76716516449","2","2","0","10","0","0.7638606822931171","63","73128.14586635238","2","2","0","10","0","0.7613831239580223","68","74510.5593624164","3","3","0","9.666666666666666","0","0.7565781006019775","71",,,,,,,,,"89656.36424483274","1","1","0","10","0","0.7111272996596986","67","70573.10613905622","3","3","0","9.666666666666666","0","0.7385179890891306","64",,,,,,,,,,,,,,,,,"90267.07533334434","1","1","0","10","0","0.7523664293540829","66","62943.32758312385","1","1","0","10","0","0.7328857218647062","68","76199.99131874605","4","4","0","10.25","0","0.7568583666700611","70","101632.09892834285","1","1","0","10","0","0.7417962195544255","68","80331.45102352231","2","2","0","10","0","0.695631103305707","70","60014.15963919451","1","1","0","10","0","0.6882677685100246","70",,,,,,,,,"88069.70418565719","3","3","0","10","0","0.7139950665902439","68","120085.46436919546","3","3","0","7.333333333333333","0","0.7028941290506737","61","84449.80380442078","2","2","0","10","0","0.6659823776822801","72",,,,,,,,,"74016.63419507994","3","3","0","10","0","0.7499280062327205","66","75289.06022102889","1","1","0","10","0","0.7333418773097412","71"
,"75789.69323324217","2","0","0.099","0","0","0.7241219309319576","67","118472.28926639957","4","0","0.099","0","0","0.695355883882862","61","90712.37098404995","2","0","0.099","0","0","0.7181433993931586","72","101375.03112863377","2","0","0.099","0","0","0.7301039975674377","71","74651.7192400397","2","0","0.099","0","0","0.7963252881207725","69","85359.66766060883","1","0","0.099","0","0","0.7447042029743045","59","76382.75513778691","2","0","0.099","0","0","0.69220100339311","66","81605.03313625313","1","0","0.099","0","0","0.7286503370063372","70",,,,,,,,,,,,,,,,,"70006.95106307039","1","0","0.099","0","0","0.7641168610517727","67",,,,,,,,,,,,,,,,,,,,,,,,,"95956.09732604856","2","0","0.099","0","0","0.7500889361612517","57","72106.25889909346","1","0","0.099","0","0","0.7631732981823912","64","89388.65180559477","3","0","0.09900000000000002","0","0","0.710269766066115","68","94102.00297404178","2","0","0.099","0","0","0.7674414971316514","60","89654.55398299411","4","0","0.099","0","0","0.7142021888535192","63","91795.11543743357","2","0","0.099","0","0","0.7638606822931171","63","73160.49413862146","2","0","0.099","0","0","0.7613831239580223","68","74559.08177082002","3","0","0.09900000000000002","0","0","0.7565781006019775","71",,,,,,,,,"89672.53838096728","1","0","0.099","0","0","0.7111272996596986","67","70621.62854745984","3","0","0.09900000000000002","0","0","0.7385179890891306","64",,,,,,,,,,,,,,,,,"90283.24946947888","1","0","0.099","0","0","0.7523664293540829","66","62959.50171925839","1","0","0.099","0","0","0.7328857218647062","68","76264.68786328421","4","0","0.099","0","0","0.7568583666700611","70","101648.27306447738","1","0","0.099","0","0","0.7417962195544255","68","80363.7992957914","2","0","0.099","0","0","0.695631103305707","70","60030.333775329054","1","0","0.099","0","0","0.6882677685100246","70",,,,,,,,,"88118.2265940608","3","0","0.09900000000000002","0","0","0.7139950665902439","68","120133.98677759907","3","0","0.09900000000000002","0","0","0.7028941290506737","61","84482.15207668986","2","0","0.099","0","0","0.6659823776822801","72",,,,,,,,,"74065.15660348356","3","0","0.09900000000000002","0","0","0.7499280062327205","66","75305.23435716343","1","0","0.099","0","0","0.7333418773097412","71"
,"75808.17879079274","2","0","0.198","0","0","0.7241219309319576","67","118509.2603815007","4","0","0.198","0","0","0.695355883882862","61","90730.85654160051","2","0","0.198","0","0","0.7181433993931586","72","101393.51668618433","2","0","0.198","0","0","0.7301039975674377","71","74670.20479759027","2","0","0.198","0","0","0.7963252881207725","69","85368.91043938411","1","0","0.198","0","0","0.7447042029743045","59","76401.24069533747","2","0","0.198","0","0","0.69220100339311","66","81614.27591502841","1","0","0.198","0","0","0.7286503370063372","70",,,,,,,,,,,,,,,,,"70016.19384184567","1","0","0.198","0","0","0.7641168610517727","67",,,,,,,,,,,,,,,,,,,,,,,,,"95974.58288359913","2","0","0.198","0","0","0.7500889361612517","57","72115.50167786874","1","0","0.198","0","0","0.7631732981823912","64","89416.38014192061","3","0","0.19800000000000004","0","0","0.710269766066115","68","94120.48853159235","2","0","0.198","0","0","0.7674414971316514","60","89691.52509809524","4","0","0.198","0","0","0.7142021888535192","63","91813.60099498414","2","0","0.198","0","0","0.7638606822931171","63","73178.97969617203","2","0","0.198","0","0","0.7613831239580223","68","74586.81010714587","3","0","0.19800000000000004","0","0","0.7565781006019775","71",,,,,,,,,"89681.78115974256","1","0","0.198","0","0","0.7111272996596986","67","70649.35688378569","3","0","0.19800000000000004","0","0","0.7385179890891306","64",,,,,,,,,,,,,,,,,"90292.49224825416","1","0","0.198","0","0","0.7523664293540829","66","62968.74449803367","1","0","0.198","0","0","0.7328857218647062","68","76301.65897838534","4","0","0.198","0","0","0.7568583666700611","70","101657.51584325267","1","0","0.198","0","0","0.7417962195544255","68","80382.28485334196","2","0","0.198","0","0","0.695631103305707","70","60039.57655410434","1","0","0.198","0","0","0.6882677685100246","70",,,,,,,,,"88145.95493038665","3","0","0.19800000000000004","0","0","0.7139950665902439","68","120161.71511392492","3","0","0.19800000000000004","0","0","0.7028941290506737","61","84500.63763424043","2","0","0.198","0","0","0.6659823776822801","72",,,,,,,,,"74092.8849398094","3","0","0.19800000000000004","0","0","0.7499280062327205","66","75314.47713593871","1","0","0.198","0","0","0.7333418773097412","71"
,"75821.24119860238","2","0","0.29700000000000004","0","0","0.7241219309319576","67","118535.38519712","4","0","0.29700000000000004","0","0","0.695355883882862","61","90743.91894941016","2","0","0.29700000000000004","0","0","0.7181433993931586","72","101406.57909399398","2","0","0.29700000000000004","0","0","0.7301039975674377","71","74683.26720539991","2","0","0.29700000000000004","0","0","0.7963252881207725","69","85375.44164328894","1","0","0.29700000000000004","0","0","0.7447042029743045","59","76414.30310314712","2","0","0.29700000000000004","0","0","0.69220100339311","66","81620.80711893324","1","0","0.29700000000000004","0","0","0.7286503370063372","70",,,,,,,,,,,,,,,,,"70022.7250457505","1","0","0.29700000000000004","0","0","0.7641168610517727","67",,,,,,,,,,,,,,,,,,,,,,,,,"95987.64529140877","2","0","0.29700000000000004","0","0","0.7500889361612517","57","72122.03288177357","1","0","0.29700000000000004","0","0","0.7631732981823912","64","89435.97375363509","3","0","0.29700000000000004","0","0","0.710269766066115","68","94133.55093940199","2","0","0.29700000000000004","0","0","0.7674414971316514","60","89717.64991371454","4","0","0.29700000000000004","0","0","0.7142021888535192","63","91826.66340279378","2","0","0.29700000000000004","0","0","0.7638606822931171","63","73192.04210398167","2","0","0.29700000000000004","0","0","0.7613831239580223","68","74606.40371886034","3","0","0.29700000000000004","0","0","0.7565781006019775","71",,,,,,,,,"89688.31236364739","1","0","0.29700000000000004","0","0","0.7111272996596986","67","70668.95049550016","3","0","0.29700000000000004","0","0","0.7385179890891306","64",,,,,,,,,,,,,,,,,"90299.02345215899","1","0","0.29700000000000004","0","0","0.7523664293540829","66","62975.275701938495","1","0","0.29700000000000004","0","0","0.7328857218647062","68","76327.78379400464","4","0","0.29700000000000004","0","0","0.7568583666700611","70","101664.0470471575","1","0","0.29700000000000004","0","0","0.7417962195544255","68","80395.3472611516","2","0","0.29700000000000004","0","0","0.695631103305707","70","60046.10775800916","1","0","0.29700000000000004","0","0","0.6882677685100246","70",,,,,,,,,"88165.54854210113","3","0","0.29700000000000004","0","0","0.7139950665902439","68","120181.30872563939","3","0","0.29700000000000004","0","0","0.7028941290506737","61","84513.70004205007","2","0","0.29700000000000004","0","0","0.6659823776822801","72",,,,,,,,,"74112.47855152388","3","0","0.29700000000000004","0","0","0.7499280062327205","66","75321.00833984354","1","0","0.29700000000000004","0","0","0.7333418773097412","71"
,"75831.41173180024","2","0","0.396","0","0","0.7241219309319576","67","118555.72626351574","4","0","0.396","0","0","0.695355883882862","61","90754.08948260802","2","0","0.396","0","0","0.7181433993931586","72","101420.9071393682","2","0","0.29700000000000004","0","0","0.7301039975674377","71","74693.43773859777","2","0","0.396","0","0","0.7963252881207725","69","85380.52690988788","1","0","0.396","0","0","0.7447042029743045","59","76424.47363634498","2","0","0.396","0","0","0.69220100339311","66","81625.89238553218","1","0","0.396","0","0","0.7286503370063372","70",,,,,,,,,,,,,,,,,"70027.81031234944","1","0","0.396","0","0","0.7641168610517727","67",,,,,,,,,,,,,,,,,,,,,,,,,"95997.81582460663","2","0","0.396","0","0","0.7500889361612517","57","72127.11814837251","1","0","0.396","0","0","0.7631732981823912","64","89451.22955343188","3","0","0.3960000000000001","0","0","0.710269766066115","68","94143.72147259985","2","0","0.396","0","0","0.7674414971316514","60","89739.43691741617","4","0","0.37124999999999997","0","0","0.7142021888535192","63","91836.83393599164","2","0","0.396","0","0","0.7638606822931171","63","73202.21263717953","2","0","0.396","0","0","0.7613831239580223","68","74621.65951865714","3","0","0.3960000000000001","0","0","0.7565781006019775","71",,,,,,,,,"89693.39763024633","1","0","0.396","0","0","0.7111272996596986","67","70684.20629529696","3","0","0.3960000000000001","0","0","0.7385179890891306","64",,,,,,,,,,,,,,,,,"90304.10871875793","1","0","0.396","0","0","0.7523664293540829","66","62980.360968537425","1","0","0.396","0","0","0.7328857218647062","68","76348.12486040038","4","0","0.396","0","0","0.7568583666700611","70","101669.13231375643","1","0","0.396","0","0","0.7417962195544255","68","80405.51779434946","2","0","0.396","0","0","0.695631103305707","70","60051.19302460809","1","0","0.396","0","0","0.6882677685100246","70",,,,,,,,,"88180.80434189792","3","0","0.3960000000000001","0","0","0.7139950665902439","68","120198.01046274208","3","0","0.363","0","0","0.7028941290506737","61","84523.87057524793","2","0","0.396","0","0","0.6659823776822801","72",,,,,,,,,"74127.73435132067","3","0","0.3960000000000001","0","0","0.7499280062327205","66","75326.09360644247","1","0","0.396","0","0","0.7333418773097412","71"
,"75839.78487893262","2","0","0.495","0","0","0.7241219309319576","67","118572.47255778052","4","0","0.495","0","0","0.695355883882862","61","90762.4626297404","2","0","0.495","0","0","0.7181433993931586","72","101431.62491683921","2","0","0.396","0","0","0.7301039975674377","71","74701.81088573016","2","0","0.495","0","0","0.7963252881207725","69","85384.71348345408","1","0","0.495","0","0","0.7447042029743045","59","76432.84678347736","2","0","0.495","0","0","0.69220100339311","66","81630.07895909838","1","0","0.495","0","0","0.7286503370063372","70",,,,,,,,,,,,,,,,,"70031.99688591564","1","0","0.495","0","0","0.7641168610517727","67",,,,,,,,,,,,,,,,,,,,,,,,,"96006.18897173901","2","0","0.495","0","0","0.7500889361612517","57","72131.30472193871","1","0","0.495","0","0","0.7631732981823912","64","89463.78927413047","3","0","0.49499999999999994","0","0","0.710269766066115","68","94152.09461973223","2","0","0.495","0","0","0.7674414971316514","60","89757.08190471369","4","0","0.47025000000000006","0","0","0.7142021888535192","63","91845.20708312403","2","0","0.495","0","0","0.7638606822931171","63","73210.58578431192","2","0","0.495","0","0","0.7613831239580223","68","74634.21923935572","3","0","0.49499999999999994","0","0","0.7565781006019775","71",,,,,,,,,"89697.58420381253","1","0","0.495","0","0","0.7111272996596986","67","70696.76601599554","3","0","0.49499999999999994","0","0","0.7385179890891306","64",,,,,,,,,,,,,,,,,"90308.29529232412","1","0","0.495","0","0","0.7523664293540829","66","62984.54754210362","1","0","0.495","0","0","0.7328857218647062","68","76364.87115466516","4","0","0.495","0","0","0.7568583666700611","70","101673.31888732263","1","0","0.495","0","0","0.7417962195544255","68","80413.89094148185","2","0","0.495","0","0","0.695631103305707","70","60055.37959817428","1","0","0.495","0","0","0.6882677685100246","70",,,,,,,,,"88193.3640625965","3","0","0.49499999999999994","0","0","0.7139950665902439","68","120212.9148137793","3","0","0.429","0","0","0.7028941290506737","61","84532.24372238031","2","0","0.495","0","0","0.6659823776822801","72",,,,,,,,,"74140.29407201926","3","0","0.49499999999999994","0","0","0.7499280062327205","66","75330.28018000867","1","0","0.495","0","0","0.7333418773097412","71"
,"75846.93272346332","2","0","0.594","0","0","0.7241219309319576","67","118587.38089814277","4","0","0.56925","0","0","0.695355883882862","61","90769.6104742711","2","0","0.594","0","0","0.7181433993931586","72","101440.2841057035","2","0","0.495","0","0","0.7301039975674377","71","74708.95873026086","2","0","0.594","0","0","0.7963252881207725","69","85388.28740571943","1","0","0.594","0","0","0.7447042029743045","59","76439.99462800806","2","0","0.594","0","0","0.69220100339311","66","81633.65288136373","1","0","0.594","0","0","0.7286503370063372","70",,,,,,,,,,,,,,,,,"70035.57080818099","1","0","0.594","0","0","0.7641168610517727","67",,,,,,,,,,,,,,,,,,,,,,,,,"96013.33681626972","2","0","0.594","0","0","0.7500889361612517","57","72134.87864420406","1","0","0.594","0","0","0.7631732981823912","64","89475.12369222737","3","0","0.5609999999999999","0","0","0.710269766066115","68","94159.24246426293","2","0","0.594","0","0","0.7674414971316514","60","89772.60289637677","4","0","0.5445","0","0","0.7142021888535192","63","91852.35492765473","2","0","0.594","0","0","0.7638606822931171","63","73217.73362884262","2","0","0.594","0","0","0.7613831239580223","68","74645.55365745262","3","0","0.5609999999999999","0","0","0.7565781006019775","71",,,,,,,,,"89701.15812607788","1","0","0.594","0","0","0.7111272996596986","67","70708.10043409244","3","0","0.5609999999999999","0","0","0.7385179890891306","64",,,,,,,,,,,,,,,,,"90311.86921458947","1","0","0.594","0","0","0.7523664293540829","66","62988.12146436897","1","0","0.594","0","0","0.7328857218647062","68","76379.16684372656","4","0","0.594","0","0","0.7568583666700611","70","101676.89280958798","1","0","0.594","0","0","0.7417962195544255","68","80421.03878601255","2","0","0.594","0","0","0.695631103305707","70","60058.95352043963","1","0","0.594","0","0","0.6882677685100246","70",,,,,,,,,"88204.08582939256","3","0","0.594","0","0","0.7139950665902439","68","120225.14792490893","3","0","0.528","0","0","0.7028941290506737","61","84539.39156691101","2","0","0.594","0","0","0.6659823776822801","72",,,,,,,,,"74151.0158388153","3","0","0.594","0","0","0.7499280062327205","66","75333.85410227402","1","0","0.594","0","0","0.7333418773097412","71"
