;227786.03175567568;14;1;0.6442142857142856;0.14285714285714285;0.09435727619799568;0.7719834911134902;15;130001.04065691699;6;2;0.5131666666666667;0.8333333333333334;0.05511453944933516;1;2;113782.44449251067;8;0;0.6806249999999998;0;0.09797103900386961;0.630777857774014;8;127752.13900008729;6;1;0.5775;0.5;0.10399431372162352;0.6231057540895493;12;136434.67804175717;6;2;0.46199999999999997;0.6666666666666666;0.10440683289864601;0.6328487686106826;3;97628.19069546928;4;1;0.5197499999999999;0.75;0.08039534831677322;0.6745910935599371;14;147259.74838792038;9;3;0.46199999999999997;0.6666666666666666;0.0289214407987394;0.6708337197751951;7;125356.37884292955;9;2;0.5389999999999999;0.5555555555555556;0.05978779120353374;0.7353946784970151;18;152748.13690699625;11;3;0.477;0.8181818181818182;0.08852021776187013;1;0;120429.848398912;7;2;0.4808571428571428;0.8571428571428571;0.054276061556725284;0.8102633887045234;7;139483.151059658;10;1;0.6543999999999999;0.3;0.028621546318048426;0.6781141474371393;8;127129.06695937269;9;3;0.46199999999999997;1;0.0647021441220152;0.6835766571293609;8;138169.06418156545;8;3;0.433125;1.125;0.05013379319176155;1;0;138718.66623618978;11;0;0.648;0;0.11962106595911681;0.8091364024850921;6;153548.3254832754;12;3;0.5535833333333332;0.8333333333333334;0.05056154213204239;0.8972045953408136;7;143042.29439222458;10;1;0.6543999999999999;0.3;0.047967389856891876;0.504463305162447;1;113825.40530705798;7;4;0.297;2.2857142857142856;0.0440033883549648;0.7399197067967964;10;123602.87324658562;6;3;0.3465;1.5;0.03727248035085128;0.8943801731811067;9;132018.46126082295;10;3;0.5058999999999999;1.3;0.029474460854652995;0.7283172052028527;12;125919.00992826148;7;0;0.6929999999999998;0;0.03474933458132309;0.8185495116908855;9
;227895.60223742906;14;1;0.7149285714285715;0.21428571428571427;0.09435727619799568;0.7719834911134902;15;130154.94196409953;6;2;0.5791666666666666;1.1666666666666667;0.05511453944933516;1;2;113805.1212114293;8;0;0.7796249999999999;0;0.09797103900386961;0.630777857774014;8;127837.8012821968;6;1;0.6599999999999999;0.6666666666666666;0.10399431372162352;0.6231057540895493;12;136589.2478674448;6;2;0.5279999999999999;1;0.10440683289864601;0.6328487686106826;3;97708.26806473499;4;1;0.594;1;0.08039534831677322;0.6745910935599371;14;147491.60312645178;9;3;0.528;1;0.0289214407987394;0.6708337197751951;7;125519.32603788287;9;2;0.616;0.7777777777777778;0.05978779120353374;0.7353946784970151;18;152986.69509175833;11;3;0.5489999999999999;1.0909090909090908;0.08852021776187013;1;0;120587.54774856492;7;2;0.5515714285714285;1.1428571428571428;0.054276061556725284;0.8102633887045234;7;139579.31464895007;10;1;0.7434999999999999;0.4;0.028621546318048426;0.6781141474371393;8;127360.92169790411;9;3;0.528;1.3333333333333333;0.0647021441220152;0.6835766571293609;8;138398.12646367497;8;3;0.49499999999999994;1.5;0.05013379319176155;1;0;138753.01444074872;11;0;0.7109999999999999;0;0.11962106595911681;0.8091364024850921;6;153788.060996567;12;3;0.6113333333333333;1.0833333333333333;0.05056154213204239;0.8972045953408136;7;143138.45798151664;10;1;0.7434999999999998;0.4;0.047967389856891876;0.504463305162447;1;114120.58267632368;7;4;0.3394285714285714;2.857142857142857;0.0440033883549648;0.7399197067967964;10;123826.35061585132;6;3;0.39599999999999996;2;0.03727248035085128;0.8943801731811067;9;132253.39332711417;10;3;0.5553999999999999;1.6;0.029474460854652995;0.7283172052028527;12;125938.55712321479;7;0;0.7919999999999999;0;0.03474933458132309;0.8185495116908855;9
;228002.89226057497;14;1;0.7714999999999999;0.2857142857142857;0.09435727619799568;0.7719834911134902;15;130308.22195213275;6;2;0.6121666666666666;1.5;0.05511453944933516;1;2;113825.60996212388;8;0;0.878625;0;0.09797103900386961;0.630777857774014;8;127922.14149239157;6;1;0.7424999999999998;0.8333333333333334;0.10399431372162352;0.6231057540895493;12;136742.7600356006;6;2;0.594;1.3333333333333333;0.10440683289864601;0.6328487686106826;3;97787.55219085186;4;1;0.6682499999999999;1.25;0.08039534831677322;0.6745910935599371;14;147721.8713786855;9;3;0.5939999999999999;1.3333333333333333;0.0289214407987394;0.6708337197751951;7;125680.42233215555;9;2;0.693;1;0.05978779120353374;0.7353946784970151;18;153222.88532437925;11;3;0.621;1.3636363636363635;0.08852021776187013;1;0;120744.89825336903;7;2;0.5798571428571428;1.4285714285714286;0.054276061556725284;0.8102633887045234;7;139673.53484717803;10;1;0.8128;0.5;0.028621546318048426;0.6781141474371393;8;127591.18995013784;9;3;0.5939999999999999;1.6666666666666667;0.0647021441220152;0.6835766571293609;8;138625.86667386975;8;3;0.5568749999999999;1.875;0.05013379319176155;1;0;138783.60057602223;11;0;0.8099999999999998;0;0.11962106595911681;0.8091364024850921;6;154025.50927079545;12;3;0.6855833333333332;1.3333333333333333;0.05056154213204239;0.8972045953408136;7;143232.6781797446;10;1;0.8127999999999999;0.5;0.047967389856891876;0.504463305162447;1;114414.96680244054;7;4;0.3818571428571428;3.4285714285714284;0.0440033883549648;0.7399197067967964;10;124049.03474196818;6;3;0.44549999999999995;2.5;0.03727248035085128;0.8943801731811067;9;132483.85895715214;9;3;0.5951111111111111;2.111111111111111;0.029474460854652995;0.7283172052028527;12;125956.25341748746;7;0;0.8909999999999999;0;0.03474933458132309;0.8185495116908855;9
;228107.2608593284;14;1;0.8563571428571429;0.35714285714285715;0.09435727619799568;0.7719834911134902;15;130530.26722068715;6;3;0.49499999999999994;2;0.05511453944933516;1;2;113844.60804517273;8;0;0.96525;0;0.09797103900386961;0.630777857774014;8;128005.41693998226;6;1;0.8249999999999998;1;0.10399431372162352;0.6231057540895493;12;136895.42039367315;6;2;0.6599999999999999;1.6666666666666667;0.10440683289864601;0.6328487686106826;3;97866.19745940626;4;1;0.7424999999999999;1.5;0.08039534831677322;0.6745910935599371;14;147950.86191579432;9;3;0.6599999999999999;1.6666666666666667;0.0289214407987394;0.6708337197751951;7;125840.02795878249;9;2;0.77;1.2222222222222223;0.05978779120353374;0.7353946784970151;18;153457.53342749234;11;3;0.684;1.6363636363636365;0.08852021776187013;1;0;120900.9010879277;7;2;0.6505714285714285;1.7142857142857142;0.054276061556725284;0.8102633887045234;7;139765.87950123995;10;1;0.9019;0.6;0.028621546318048426;0.6781141474371393;8;127820.18048724665;9;3;0.6599999999999999;2;0.0647021441220152;0.6835766571293609;8;138852.54212146043;8;3;0.6187499999999999;2.25;0.05013379319176155;1;0;138811.26163401807;11;0;0.9089999999999999;0;0.11962106595911681;0.8091364024850921;6;154261.4258488569;12;3;0.7433333333333333;1.5833333333333333;0.05056154213204239;0.8972045953408136;7;143325.02283380652;10;1;0.9019;0.6;0.047967389856891876;0.504463305162447;1;114708.71207099495;7;4;0.42428571428571427;4;0.0440033883549648;0.7399197067967964;10;124271.08001052258;6;3;0.49499999999999994;3;0.03727248035085128;0.8943801731811067;9;132713.30763356294;9;3;0.6391111111111111;2.4444444444444446;0.029474460854652995;0.7283172052028527;12;125972.45904411441;7;0;0.99;0;0.03474933458132309;0.8185495116908855;9
;228417.3284158599;14;4;0.7142142857142858;0.6428571428571429;0.09435727619799568;0.7719834911134902;15;130751.78697675245;6;3;0.5445;2.5;0.05511453944933516;1;2;113862.11551803071;8;0;1.0642500000000001;0;0.09797103900386961;0.630777857774014;8;128087.81653342441;6;1;0.9075000000000001;1.1666666666666667;0.10399431372162352;0.6231057540895493;12;137047.38006842686;6;2;0.726;2;0.10440683289864601;0.6328487686106826;3;98013.87729678313;4;2;0.5445;2;0.08039534831677322;0.6745910935599371;14;148178.80142792492;9;3;0.7260000000000001;2;0.0289214407987394;0.6708337197751951;7;125998.40738960152;9;2;0.8470000000000001;1.4444444444444444;0.05978779120353374;0.7353946784970151;18;153760.14056687453;11;4;0.657;2;0.08852021776187013;1;0;121057.08722268026;7;2;0.6647142857142857;2;0.054276061556725284;0.8102633887045234;7;139926.55479397532;10;2;0.8623000000000001;0.8;0.028621546318048426;0.6781141474371393;8;128048.11999937723;9;3;0.7260000000000001;2.3333333333333335;0.0647021441220152;0.6835766571293609;8;139078.34171490258;8;3;0.680625;2.625;0.05013379319176155;1;0;138837.1813476111;11;0;0.9900000000000001;0;0.11962106595911681;0.8091364024850921;6;154495.7691362812;12;3;0.8175833333333334;1.8333333333333333;0.05056154213204239;0.8972045953408136;7;143416.13804523033;10;1;0.9712000000000002;0.7;0.047967389856891876;0.504463305162447;1;115001.93182706025;7;4;0.4667142857142857;4.571428571428571;0.0440033883549648;0.7399197067967964;10;124562.15984789944;6;4;0.363;3.6666666666666665;0.03727248035085128;0.8943801731811067;9;133011.17936958405;9;4;0.584111111111111;2.888888888888889;0.029474460854652995;0.7283172052028527;12;125987.43847493344;7;0;1.0890000000000002;0;0.03474933458132309;0.8185495116908855;9
;229006.1100808072;14;8;0.39035714285714285;1.2142857142857142;0.09435727619799568;0.7719834911134902;15;131112.5828386688;6;5;0.16666666666666666;3.3333333333333335;0.05511453944933516;1;2;114158.11819329791;8;4;0.49875;0.5;0.09797103900386961;0.630777857774014;8;128309.80411917347;6;3;0.5;1.6666666666666667;0.10399431372162352;0.6231057540895493;12;137477.58006842688;6;6;0;3;0.10440683289864601;0.6328487686106826;3;98300.67729678313;4;4;0;3;0.08039534831677322;0.6745910935599371;14;148754.69728984128;9;8;0.1111111111111111;2.888888888888889;0.0289214407987394;0.6708337197751951;7;126435.49497535058;9;6;0.3333333333333333;2.111111111111111;0.05978779120353374;0.7353946784970151;18;154202.0520565789;11;6;0.44463636363636366;2.5454545454545454;0.08852021776187013;1;0;121280.14065060088;6;3;0.4306666666666666;2.8333333333333335;0.054276061556725284;0.8102633887045234;7;140365.76631764122;10;6;0.40990000000000004;1.4;0.028621546318048426;0.6781141474371393;8;128624.01586129359;9;8;0.1111111111111111;3.2222222222222223;0.0647021441220152;0.6835766571293609;8;139513.13343873527;8;6;0.25;3.375;0.05013379319176155;1;0;139207.7334885931;10;5;0.47719999999999996;0.5;0.11962106595911681;0.8091364024850921;6;154939.7443077793;12;6;0.5;2.3333333333333335;0.05056154213204239;0.8972045953408136;7;143785.94543081257;10;5;0.5099;1.2;0.047967389856891876;0.504463305162447;1;115365.02355089296;7;5;0.2857142857142857;5.285714285714286;0.0440033883549648;0.7399197067967964;10;124920.65984789944;5;5;0;5.4;0.03727248035085128;0.8943801731811067;9;133448.2669553331;9;6;0.3333333333333333;3.5555555555555554;0.029474460854652995;0.7283172052028527;12;126281.12606068251;7;4;0.42857142857142855;0.5714285714285714;0.03474933458132309;0.8185495116908855;9
;229801.35381855723;14;11;0.22842857142857145;2;0.09435727619799568;0.7719834911134902;15;131471.0828386688;5;5;0;5;0.05511453944933516;1;2;114451.29000704843;7;4;0.471;1.1428571428571428;0.09797103900386961;0.630777857774014;8;128600.85199500715;6;4;0.36633333333333334;2.3333333333333335;0.10399431372162352;0.6231057540895493;12;137907.7800684269;6;6;0;4;0.10440683289864601;0.6328487686106826;3;98587.47729678314;4;4;0;4;0.08039534831677322;0.6745910935599371;14;149330.4212277581;9;8;0.12211111111111111;3.7777777777777777;0.0289214407987394;0.6708337197751951;7;126939.51891326741;8;7;0.137375;3.25;0.05978779120353374;0.7353946784970151;18;154712.44780824624;11;7;0.3996363636363636;3.1818181818181817;0.08852021776187013;1;0;121640.76458851772;6;5;0.18316666666666667;3.6666666666666665;0.054276061556725284;0.8102633887045234;7;140804.6339933081;10;6;0.4297000000000001;2;0.028621546318048426;0.6781141474371393;8;129199.73979921044;9;8;0.12211111111111111;4.111111111111111;0.0647021441220152;0.6835766571293609;8;139947.58131456896;8;6;0.27475;4.125;0.05013379319176155;1;0;139644.47722634312;9;6;0.3553333333333334;1.2222222222222223;0.11962106595911681;0.8091364024850921;6;155382.68793528032;12;6;0.5495;2.8333333333333335;0.05056154213204239;0.8972045953408136;7;144224.81310647944;10;6;0.42969999999999997;1.8;0.047967389856891876;0.504463305162447;1;115727.77142672664;7;5;0.314;6;0.0440033883549648;0.7399197067967964;10;125279.15984789944;5;5;0;6.4;0.03727248035085128;0.8943801731811067;9;133884.8387690836;9;6;0.3663333333333333;4.222222222222222;0.029474460854652995;0.7283172052028527;12;126574.29787443303;7;4;0.471;1.1428571428571428;0.03474933458132309;0.8185495116908855;9
;230525.06948030676;13;10;0.2383846153846154;2.8461538461538463;0.09435727619799568;0.7719834911134902;15;131829.5828386688;5;5;0;6;0.05511453944933516;1;2;114814.38173088114;7;5;0.2857142857142857;1.8571428571428572;0.09797103900386961;0.630777857774014;8;128961.6478569235;6;5;0.16666666666666666;3.1666666666666665;0.10399431372162352;0.6231057540895493;12;138337.9800684269;6;6;0;5;0.10440683289864601;0.6328487686106826;3;98874.27729678314;4;4;0;5;0.08039534831677322;0.6745910935599371;14;149906.31708967447;9;8;0.1111111111111111;4.666666666666667;0.0289214407987394;0.6708337197751951;7;127443.71477518376;8;7;0.125;4.125;0.05978779120353374;0.7353946784970151;18;155292.9353939953;11;8;0.2727272727272727;3.909090909090909;0.08852021776187013;1;0;121999.26458851772;5;5;0;5.4;0.054276061556725284;0.8102633887045234;7;141243.845516974;10;6;0.40990000000000004;2.6;0.028621546318048426;0.6781141474371393;8;129845.03979921044;9;9;0;5.111111111111111;0.0647021441220152;0.6835766571293609;8;140382.37303840168;8;6;0.25;4.875;0.05013379319176155;1;0;140218.07722634313;8;8;0;2.25;0.11962106595911681;0.8091364024850921;6;155826.66310677843;12;6;0.5;3.3333333333333335;0.05056154213204239;0.8972045953408136;7;144733.428768229;10;7;0.3099;2.5;0.047967389856891876;0.504463305162447;1;116160.267288643;7;6;0.14285714285714285;6.857142857142857;0.0440033883549648;0.7399197067967964;10;125637.65984789944;5;5;0;7.4;0.03727248035085128;0.8943801731811067;9;134391.3304929163;9;7;0.2222222222222222;5;0.029474460854652995;0.7283172052028527;12;126865.68959826574;6;4;0.3333333333333333;2;0.03474933458132309;0.8185495116908855;9
;231177.29374934814;12;9;0.25;3.6666666666666665;0.09435727619799568;0.7719834911134902;15;132188.0828386688;5;5;0;7;0.05511453944933516;1;2;115177.12960671482;7;5;0.314;2.5714285714285716;0.09797103900386961;0.630777857774014;8;129322.27179484034;6;5;0.18316666666666667;4;0.10399431372162352;0.6231057540895493;12;138768.1800684269;6;6;0;6;0.10440683289864601;0.6328487686106826;3;99161.07729678314;4;4;0;6;0.08039534831677322;0.6745910935599371;14;150482.0410275913;9;8;0.12211111111111111;5.555555555555555;0.0289214407987394;0.6708337197751951;7;127947.7387131006;8;7;0.137375;5;0.05978779120353374;0.7353946784970151;18;155872.90720774583;11;8;0.2997272727272727;4.636363636363637;0.08852021776187013;1;0;122357.76458851772;5;5;0;6.4;0.054276061556725284;0.8102633887045234;7;141682.71319264086;10;6;0.42969999999999997;3.2;0.028621546318048426;0.6781141474371393;8;130490.33979921044;9;9;0;6.111111111111111;0.0647021441220152;0.6835766571293609;8;140886.39697631853;8;7;0.137375;5.75;0.05013379319176155;1;0;140791.67722634313;8;8;0;3.25;0.11962106595911681;0.8091364024850921;6;156269.60673427946;12;6;0.5495;3.8333333333333335;0.05056154213204239;0.8972045953408136;7;145241.87250597903;10;7;0.31980000000000003;3.2;0.047967389856891876;0.504463305162447;1;116592.59122655983;7;6;0.157;7.714285714285714;0.0440033883549648;0.7399197067967964;10;125996.15984789944;5;5;0;8.4;0.03727248035085128;0.8943801731811067;9;134897.47836875;9;7;0.24422222222222223;5.777777777777778;0.029474460854652995;0.7283172052028527;12;127156.73747409943;6;4;0.36633333333333334;2.6666666666666665;0.03474933458132309;0.8185495116908855;9
;231829.3094110977;12;9;0.25825000000000004;4.416666666666667;0.09435727619799568;0.7719834911134902;15;132546.5828386688;5;5;0;8;0.05511453944933516;1;2;115540.22133054753;7;5;0.2857142857142857;3.2857142857142856;0.09797103900386961;0.630777857774014;8;129683.0676567567;6;5;0.16666666666666666;4.833333333333333;0.10399431372162352;0.6231057540895493;12;139198.38006842692;6;6;0;7;0.10440683289864601;0.6328487686106826;3;99447.87729678315;4;4;0;7;0.08039534831677322;0.6745910935599371;14;151057.93688950766;9;8;0.1111111111111111;6.444444444444445;0.0289214407987394;0.6708337197751951;7;128521.3387131006;8;8;0;6;0.05978779120353374;0.7353946784970151;18;156453.3947934949;11;8;0.2727272727272727;5.363636363636363;0.08852021776187013;1;0;122716.26458851772;5;5;0;7.4;0.054276061556725284;0.8102633887045234;7;142121.92471630676;10;6;0.40990000000000004;3.8;0.028621546318048426;0.6781141474371393;8;131135.63979921045;9;9;0;7.111111111111111;0.0647021441220152;0.6835766571293609;8;141390.59283823488;8;7;0.125;6.625;0.05013379319176155;1;0;141365.27722634314;8;8;0;4.25;0.11962106595911681;0.8091364024850921;6;156713.58190577757;12;6;0.5;4.333333333333333;0.05056154213204239;0.8972045953408136;7;145750.4881677286;10;7;0.3099;3.9;0.047967389856891876;0.504463305162447;1;117025.08708847618;7;6;0.14285714285714285;8.571428571428571;0.0440033883549648;0.7399197067967964;10;126354.65984789944;5;5;0;9.4;0.03727248035085128;0.8943801731811067;9;135473.37423066635;9;8;0.1111111111111111;6.666666666666667;0.029474460854652995;0.7283172052028527;12;127517.53333601578;6;5;0.16666666666666666;3.5;0.03474933458132309;0.8185495116908855;9
;232481.15314884772;12;9;0.2665;5.166666666666667;0.09435727619799568;0.7719834911134902;15;132905.0828386688;5;5;0;9;0.05511453944933516;1;2;115902.96920638121;7;5;0.314;4;0.09797103900386961;0.630777857774014;8;130043.69159467354;6;5;0.18316666666666667;5.666666666666667;0.10399431372162352;0.6231057540895493;12;139628.58006842693;6;6;0;8;0.10440683289864601;0.6328487686106826;3;99734.67729678315;4;4;0;8;0.08039534831677322;0.6745910935599371;14;151633.6608274245;9;8;0.12211111111111111;7.333333333333333;0.0289214407987394;0.6708337197751951;7;129094.93871310061;8;8;0;7;0.05978779120353374;0.7353946784970151;18;157033.3666072454;11;8;0.2997272727272727;6.090909090909091;0.08852021776187013;1;0;123074.76458851772;5;5;0;8.4;0.054276061556725284;0.8102633887045234;7;142630.3684540568;10;7;0.31980000000000003;4.5;0.028621546318048426;0.6781141474371393;8;131780.93979921044;9;9;0;8.11111111111111;0.0647021441220152;0.6835766571293609;8;141964.19283823489;8;8;0;7.625;0.05013379319176155;1;0;141938.87722634315;8;8;0;5.25;0.11962106595911681;0.8091364024850921;6;157295.67765744493;12;8;0.36633333333333334;5;0.05056154213204239;0.8972045953408136;7;146328.50796756177;10;8;0.20990000000000003;4.7;0.047967389856891876;0.504463305162447;1;117457.41102639302;7;6;0.157;9.428571428571429;0.0440033883549648;0.7399197067967964;10;126713.15984789944;5;5;0;10.4;0.03727248035085128;0.8943801731811067;9;136118.67423066634;9;9;0;7.666666666666667;0.029474460854652995;0.7283172052028527;12;127947.73333601578;6;6;0;4.5;0.03474933458132309;0.8185495116908855;9
;233272.1490107641;12;11;0.08333333333333333;6.083333333333333;0.09435727619799568;0.7719834911134902;15;133263.5828386688;5;5;0;10;0.05511453944933516;1;2;116266.06093021392;7;5;0.2857142857142857;4.714285714285714;0.09797103900386961;0.630777857774014;8;130404.4874565899;6;5;0.16666666666666666;6.5;0.10399431372162352;0.6231057540895493;12;140058.78006842695;6;6;0;9;0.10440683289864601;0.6328487686106826;3;100021.47729678315;4;4;0;9;0.08039534831677322;0.6745910935599371;14;152278.96082742448;9;9;0;8.333333333333334;0.0289214407987394;0.6708337197751951;7;129668.53871310061;8;8;0;8;0.05978779120353374;0.7353946784970151;18;157683.2583310781;11;9;0.18181818181818182;6.909090909090909;0.08852021776187013;1;0;123433.26458851772;5;5;0;9.4;0.054276061556725284;0.8102633887045234;7;143138.98411580635;10;7;0.3099;5.2;0.028621546318048426;0.6781141474371393;8;132426.23979921042;9;9;0;9.11111111111111;0.0647021441220152;0.6835766571293609;8;142537.7928382349;8;8;0;8.625;0.05013379319176155;1;0;142512.47722634315;8;8;0;6.25;0.11962106595911681;0.8091364024850921;6;157947.86524319398;12;9;0.25;5.75;0.05056154213204239;0.8972045953408136;7;146906.52776739496;10;8;0.20990000000000003;5.5;0.047967389856891876;0.504463305162447;1;117959.31102639301;7;7;0;10.428571428571429;0.0440033883549648;0.7399197067967964;10;127071.65984789944;5;5;0;11.4;0.03727248035085128;0.8943801731811067;9;136763.97423066632;9;9;0;8.666666666666666;0.029474460854652995;0.7283172052028527;12;128377.93333601578;6;6;0;5.5;0.03474933458132309;0.8185495116908855;9
;234062.97294868092;12;11;0.09158333333333334;7;0.09435727619799568;0.7719834911134902;15;133622.0828386688;5;5;0;11;0.05511453944933516;1;2;116626.68486813076;6;5;0.18316666666666667;6.333333333333333;0.09797103900386961;0.630777857774014;8;130765.11139450673;6;5;0.18316666666666667;7.333333333333333;0.10399431372162352;0.6231057540895493;12;140488.98006842696;6;6;0;10;0.10440683289864601;0.6328487686106826;3;100308.27729678316;4;4;0;10;0.08039534831677322;0.6745910935599371;14;152924.26082742447;9;9;0;9.333333333333334;0.0289214407987394;0.6708337197751951;7;130242.13871310062;8;8;0;9;0.05978779120353374;0.7353946784970151;18;158402.38226899493;11;10;0.0999090909090909;7.818181818181818;0.08852021776187013;1;0;123791.76458851772;5;5;0;10.4;0.054276061556725284;0.8102633887045234;7;143647.42785355638;10;7;0.3198;5.9;0.028621546318048426;0.6781141474371393;8;133071.5397992104;9;9;0;10.11111111111111;0.0647021441220152;0.6835766571293609;8;143111.3928382349;8;8;0;9.625;0.05013379319176155;1;0;143086.07722634316;8;8;0;7.25;0.11962106595911681;0.8091364024850921;6;158669.11311902766;12;10;0.18316666666666667;6.583333333333333;0.05056154213204239;0.8972045953408136;7;147554.1236293113;10;9;0.1;6.4;0.047967389856891876;0.504463305162447;1;118461.21102639301;7;7;0;11.428571428571429;0.0440033883549648;0.7399197067967964;10;127430.15984789944;5;5;0;12.4;0.03727248035085128;0.8943801731811067;9;137409.2742306663;9;9;0;9.666666666666666;0.029474460854652995;0.7283172052028527;12;128808.13333601577;6;6;0;6.5;0.03474933458132309;0.8185495116908855;9
;234853.9688105973;12;11;0.08333333333333333;7.916666666666667;0.09435727619799568;0.7719834911134902;15;133980.5828386688;5;5;0;12;0.05511453944933516;1;2;116987.48073004711;6;5;0.16666666666666666;7.166666666666667;0.09797103900386961;0.630777857774014;8;131125.9072564231;6;5;0.16666666666666666;8.166666666666666;0.10399431372162352;0.6231057540895493;12;140919.18006842697;6;6;0;11;0.10440683289864601;0.6328487686106826;3;100595.07729678316;4;4;0;11;0.08039534831677322;0.6745910935599371;14;153569.56082742446;9;9;0;10.333333333333334;0.0289214407987394;0.6708337197751951;7;130815.73871310063;8;8;0;10;0.05978779120353374;0.7353946784970151;18;159049.97813091127;10;9;0.1;9.4;0.08852021776187013;1;0;124150.26458851772;5;5;0;11.4;0.054276061556725284;0.8102633887045234;7;144156.04351530594;10;7;0.3099;6.6;0.028621546318048426;0.6781141474371393;8;133716.8397992104;9;9;0;11.11111111111111;0.0647021441220152;0.6835766571293609;8;143684.9928382349;8;8;0;10.625;0.05013379319176155;1;0;143659.67722634316;8;8;0;8.25;0.11962106595911681;0.8091364024850921;6;159390.70484286037;12;10;0.16666666666666666;7.416666666666667;0.05056154213204239;0.8972045953408136;7;148201.54756722815;10;9;0.1099;7.3;0.047967389856891876;0.504463305162447;1;118963.111026393;7;7;0;12.428571428571429;0.0440033883549648;0.7399197067967964;10;127788.65984789944;5;5;0;13.4;0.03727248035085128;0.8943801731811067;9;138054.5742306663;9;9;0;10.666666666666666;0.029474460854652995;0.7283172052028527;12;129238.33333601577;6;6;0;7.5;0.03474933458132309;0.8185495116908855;9
;235644.79274851413;12;11;0.09158333333333334;8.833333333333334;0.09435727619799568;0.7719834911134902;15;134339.0828386688;5;5;0;13;0.05511453944933516;1;2;117348.10466796395;6;5;0.18316666666666667;8;0.09797103900386961;0.630777857774014;8;131486.5311943399;6;5;0.18316666666666667;9;0.10399431372162352;0.6231057540895493;12;141349.38006842698;6;6;0;12;0.10440683289864601;0.6328487686106826;3;100881.87729678316;4;4;0;12;0.08039534831677322;0.6745910935599371;14;154214.86082742445;9;9;0;11.333333333333334;0.0289214407987394;0.6708337197751951;7;131389.33871310062;8;8;0;11;0.05978779120353374;0.7353946784970151;18;159697.40206882812;10;9;0.1099;10.3;0.08852021776187013;1;0;124508.76458851772;5;5;0;12.4;0.054276061556725284;0.8102633887045234;7;144664.48725305597;10;7;0.31980000000000003;7.3;0.028621546318048426;0.6781141474371393;8;134362.1397992104;9;9;0;12.11111111111111;0.0647021441220152;0.6835766571293609;8;144258.5928382349;8;8;0;11.625;0.05013379319176155;1;0;144233.27722634317;8;8;0;9.25;0.11962106595911681;0.8091364024850921;6;160111.95271869405;12;10;0.18316666666666667;8.25;0.05056154213204239;0.8972045953408136;7;148849.1434291445;10;9;0.1;8.2;0.047967389856891876;0.504463305162447;1;119465.011026393;7;7;0;13.428571428571429;0.0440033883549648;0.7399197067967964;10;128147.15984789944;5;5;0;14.4;0.03727248035085128;0.8943801731811067;9;138699.8742306663;9;9;0;11.666666666666666;0.029474460854652995;0.7283172052028527;12;129668.53333601577;6;6;0;8.5;0.03474933458132309;0.8185495116908855;9
;235936.05583564134;12;2;0.15758333333333333;0.8333333333333334;0.09435727619799568;0.7719834911134902;15;134419.9535193415;5;0;0.099;0;0.05511453944933516;1;2;117431.27121055301;6;0;0.24916666666666668;0;0.09797103900386961;0.630777857774014;8;131569.69773692897;6;0;0.24916666666666665;0;0.10399431372162352;0.6231057540895493;12;141446.4248852342;6;0;0.09899999999999999;0;0.10440683289864601;0.6328487686106826;3;100946.57384132133;4;0;0.099;0;0.08039534831677322;0.6745910935599371;14;154415.95391650076;9;1;0.088;0.5555555555555556;0.0289214407987394;0.6708337197751951;7;131518.73180217695;8;0;0.09899999999999999;0;0.05978779120353374;0.7353946784970151;18;159900.79101982078;10;1;0.17919999999999997;0.5;0.08852021776187013;1;0;124645.16113305588;5;1;0.0792;2;0.054276061556725284;0.8102633887045234;7;144784.4218677473;10;0;0.3792000000000001;0;0.028621546318048426;0.6781141474371393;8;134507.70702442125;9;0;0.09899999999999999;0;0.0647021441220152;0.6835766571293609;8;144387.98592731124;8;0;0.09899999999999999;0;0.05013379319176155;1;0;144418.19617928495;8;1;0.086625;1.375;0.11962106595911681;0.8091364024850921;6;160278.28580387216;12;0;0.24916666666666673;0;0.05056154213204239;0.8972045953408136;7;148996.83459227218;10;0;0.19899999999999998;0;0.047967389856891876;0.504463305162447;1;119633.75584320024;7;1;0.08485714285714285;0.7142857142857143;0.0440033883549648;0.7399197067967964;10;128228.03052857214;5;0;0.099;0;0.03727248035085128;0.8943801731811067;9;139012.01904747353;9;3;0.066;3.3333333333333335;0.029474460854652995;0.7283172052028527;12;129765.578152823;6;0;0.09899999999999999;0;0.03474933458132309;0.8185495116908855;9
